0.018858684226870537	Se videoen: Thomas Evers Poulsen frier til Sæþór Kristinsson på romantisk ferie	Thomas Evers Poulsen gik på knæ for Sæþór Kristinsson under en romantisk ferie i Italien.
-1.4511585235595703	Våbendømt mand lyver i retten	\N
-0.8281784057617188	Kalot- og davidstjerne-march på Nørrebro	I protest mod trusler og overfald på jøder vil der blive demonstreret iført jødiske symboler på Nørrebro lørdag.
0.5384168028831482	Få overblik over dagens nyheder	Følg nyhederne fra Danmark og resten af verden hele dagen igennem – alt fra krimi, politik, vejr og sport.
1.334003210067749	Kolding-firma oplever stor interesse for alternativ investering i studieboliger: “Vi får helt klart flere henvendelser nu end nogensinde før”	Gennem selskabet Investering og Studiebolig har Bjarke Wolmar i seks år tilbudt ejendomsinvestering i de større byer, men et glohedt boligmarked har gjort interessen større end nogensinde, siger direk
-1.0217839479446411	Kaos på hospital: 25-30 hætteklædte fodboldfans stormer skadestue	Læs mere her
-0.9642329812049866	Gløder fra aske kan have startet markbrand	Brande: Brandvæsenet blev torsdag klokken 14.29 kaldt til markbrand på Arvad Møllevej i Brande.
0.13791637122631073	Stor undersøgelse: Derfor ser vi porno	Læs mere her
0.5695635676383972	Landmand søger kærlighed: Hvem finder kærligheden?	\N
0.8554520010948181	”Vi kan forstå verden gennem det tøj, vi bærer”	Læs interviewet med forfatter Charlie Porter her.
0.46388790011405945	Astrid Kann-Rasmussen	\N
0.3244257867336273	Danskerne topper: Se listen over de mest utro lande	Læs mere her.
0.4220443069934845	Realistisk at Danmark kan producere krigsskibe, mener direktør	Kåre Groes Christiansen ved, hvad det vil sige at bygge en fabrik, der skal producere skibe. Han er direktør i en virksomhed, som har gjort det.
-0.8413472175598145	Farlig fortid: Ti medlemmer af Black Army har kæmpet i Syrien	Læs mere her
-1.6768195629119873	Brutale detaljer: Han hørte svup-lyde fra sin hals	Bandemedlem begik chokerende overfald på fængselsbetjent med en tandbørste, som han havde spidset med en blyantsspidser
0.09419555962085724	Den forandrede by	Harlem spås at blive New Yorks nye kulturelle centrum, og trods bydelens blakkede ry har den tidligere præsident Bill Clinton netop åbnet sit kontor her.
0.359575092792511	Fem hippe i Amsterdam	Læs mere her.
0.2946425974369049	Emilie Mengs far står frem: Mindes det sidste han sagde til sin datter	Læs mere her
0.06740599125623703	”Jeg legede russisk roulette med mit liv”	29-årige Julia Lundsteen har kæmpet med både anoreksi og bulimi i 12 år. Nu er det to år siden, at hun sagde farvel til sin ”bedste ven” og blev erklæret rask. Her er hendes fortælling om et liv med en spiseforstyrrelse.
0.01006695069372654	Efter forvirring: Knivoffer er dansk rigmand	Læs mere her
0.501976728439331	Alt handler om dansker forud for holdets vigtigste løb	Der er sket meget for den danske mester, siden han blev nummer fem i Amstel Gold Race for et år siden.
1.5465123653411865	Top 5: Lyngbys mest lovende talenter	Lyngby Boldklub har gennem årene skudt store talenter afsted, men hvem er lige nu på vej til at bryde igennem? Bold giver dig her et indblik i fem af de mest lovende talenter hos De Kongeblå.
0.510346531867981	Diætisthuset: Sidsel Jørgensen er tilbage i Rønde	Med den tilbagevendte Rønde pige Sidsel Jørgensen som bannerfører forsøger Danmarks største diætistklinik nu også at finde fodfæste i Byen på Toppen
-1.2018405199050903	Maskinfører ved Ølst råbte kommunen op to gange	Niels Erik Nielsen har arbejdet ved lergraven i Ølst i over 20 år og har længe været bekymret for udviklingen i området.
-1.1537600755691528	Unge Price lod sig distrahere af andre kvinder	Læs mere her
0.7238325476646423	Tue forlader livsværket og rykker ind på rådhuset: - Jeg har lagt liv og sjæl i Bastionen	Efter at have været med fra starten på opbygningen af Nyborgs kulturhus har Tue Fabricius nu takket ja til et job som kultur- og udviklingskonsulent.
2.153008222579956	Godt nyt til U2-fans: Nu kan du gense scenen fra koncerterne i Horsens	Amerikansk akvarie-park har købt scenen og vil bruge den som vartegn.
1.9847337007522583	Vestas-aktien står til at slå rekord fra 2008	Det går godt for Vestas - ordrene strømmer ind og aktien har kurs mod rekord.
-0.8506068587303162	Klumme: For præcis ti år siden ramte aktier bunden – og nu raser debatten om, hvorvidt vi har ramt toppen	Læs mere her.
-0.03458409383893013	Dansk designhus kaster sig over ikonisk plastikpose	Et nyt samarbejde mellem danske Hay og Ikea kan vække appetitten for skandinavisk design i hele verden.
1.508876085281372	Gør din krop klar til solen: trin-for-trin guide til din sommerskønhed - Eurowoman	Gør din krop klar til solen: trin-for-trin guide til din sommerskønhed - Eurowoman
-1.0926400423049927	Dystre tal: Danskere på stribe efterlades i bolighelvede	Læs mere her
-0.5782151818275452	Sådan kommer du af med spaltede spidser uden at klippe dit hår	Det behøver ikke altid koste en tur til frisøren
-1.411205530166626	Etbenet formodet pirat: De sagde de ville give mig et ben	En læge fra Forsvaret fortalte i retssag mod formodet pirat, at hans ben ikke var til at redde efter ildkamp.
0.3403145968914032	GRØNBJERG MØLLE ApS	\N
-1.5650904178619385	Kvinde fundet død i Aarhus: Tre mænd var på adressen kort tid inden	Umiddelbart lader det ikke til, der er sket en forbrydelse. Alligevel er tre mænd anholdt.
-1.3025273084640503	Ania drog i krig med kun et ben	Læs mere her
-1.585681438446045	Wycombe-danskere udeladt: Mangler tilvænning	Anders Hagelskjær og Magnus Westergaard er ikke for Wycombe, der lørdag møder Northampton, da de stadig har brug for tilvænning.
0.08580529689788818	Trine Rønsbøl: 'De er så nemme at tage på, og så kan man let opgradere dem'	Trine Rønsbøl, der er chef i Ellos, opgraderer jakkesæt og simple bluser med silketørklæder, og hun er ikke bange for farverigt tilbehør.
-0.5145424008369446	Ole løb 7 maratoner i træk: Vidste ikke benet var brækket	\N
0.2966194152832031	Se billederne: Annemette Voss' datter døbt	Bagedyst-vinderens datter er i weekenden blevet døbt.
0.6704697012901306	Nu får Assens et skønhedshus	Tre kvinder åbner The House of Beauty mandag den 7. august.
-1.384278655052185	Patienter klager over »vaccinetinnitus«. Hundreder kæder covid-vacciner sammen med udbredt lidelse	Læs mere her.
-0.5322688817977905	Vi bliver federe og mere passive bag vores skærme	Kvinderne henter ind på mændene. Både når det gælder svær overvægt og fysisk passivitet foran skærmen.
-0.7874916791915894	Læge: Børn kan få hjælp til at nå på toilettet	I hver klasse sidder et-to børn med inkontinens, som har svært ved at nå på toilettet i tide.  Heldigvis er det næsten altid et fysisk problem, som kan behandles medicinsk eller ved faste rutiner.
-0.34597575664520264	Er også sigtet i en anden sag	Læs mere her
0.8942291140556335	Oplev koncert med filharmonisk kor i kirken	Holstebro: Søndag den 6. april kan man i Holstebro Kirke opleve Filharmonisk Kor Aalborg præsentere en stemningsfuld koncert med værker af Gabriel Fauré, Benjamin Staern og Maurice Duruflé.
0.4761877954006195	Recepter mangedoblet: 673 pct. flere bruger vægttabsmiddel	Læs mere her
0.9466452598571777	Nyt arkitektkontor på Axeltorv	H+Arkitekter har åbnet ny afdeling i Boxen på Axeltorv i Nakskov.
-1.5184892416000366	En Hvidovre-kæmpe er gået bort	HBC"s æresmedlem og tidligere formand Georg Røner er død 82 år gammel.
-0.9843710660934448	Analyse: Fritz og Poul har ikke gjort det lettere at have au pair-pige i huset	Læs mere her.
-1.2596296072006226	Lina Rafn er bange: Hvad nu hvis jeg bliver for gammel?	Corona satte en stopper for koncerter og turnéer. Så nu brygger Paw og Lina fra duoen Infernal øl i stedet. Men nedlukningen bringer også en særlig bekymring med sig – især for Lina
1.2104170322418213	10 ekstraordinært velklædte mænd på Roskilde Festival	Vi er gået en tur på festivalpladsen og har fundet 10 cool mænd, der med et stilbevidst kompas sikkert navigerer i den svære festivalstil.
-1.3862019777297974	Trumps told er et skrækscenarie for Europa, siger analytiker	Det er fortsat uvist, hvordan Donald Trump har tænkt sig at sætte ind over for europæiske varer, men tolden kommer ''ret snart''.
0.3049233853816986	Karen Fly	Læs mere her.
0.6173422336578369	Magtkamp med 10-årig drenge	TOKYO - To ti-årige drenge er de vigtigste brikker i den politiske magtkamp om Tibets fremtid. Den gælder arvefølgen til de verdslige og religiøse topposter -og konntrol med processen, der skal udpege kommende tibetanske ledere.
1.7641669511795044	Tennis-stjerne droppede tennis-turneringer – nu imponerer hun i ny sportsgren	Læs mere her.
-1.4131113290786743	“Pludselig giver lægen mig et kæmpe klask i røven”	Der er langt fra klamme kommentarer og begramsninger til voldtægt. Det er vi enige om. Men hvis det første var utænkeligt, ville det sidste ske sjældnere. Som et foreløbigt punktum i kampagnen #aldrigdinskyld, hvor vi har sat fokus på voldtægt, ser vi nærmere på de krænkelser af kvinder, der sker hver eneste dag, men som vi ikke lægger så meget mærke til, fordi det er helt normalt…
-0.47369691729545593	Carl Bildt om vildt interview: 'Putin ved, at smiger virker – især på Donald Trump'	Interview om venskab mellem Putin og Trump har vakt opsigt.
0.0836649239063263	Kronprinsesse Mary fik hele salen til at grine: - Skat, du står stadig ret skarpt	Det var en særdeles vittig kronprinsesse, der som den sidste af tre holdt tale for Kronprinsen ved aftenens gallataffel.
-0.845675528049469	Højbjerg-mordsted sat til salg	Det har været omgærdet af mystik og genstand for utallige teorier - mordet på Hestehavevej 2B, der er blevet en af Danmarkshistoriens største mordgåder.
0.5670905709266663	Jorgenson slår Visma-hierarkiet fast	Amerikaneren er forsvarende vinder af løbet.
1.351425051689148	Ekspedition til verdens dybeste punkt vil have turister med	Læs mere her
0.6778573989868164	Esbjerg: Frodesgade 144 solgt for 870.000 kroner	Købsaftalen blev indgået 17. marts 2025. Boligen, der er handlet, er bygget i 1933.
0.47659215331077576	Nykøbing FC skriver med Peter Ullum	Nykøbing FC har skrevet kontrakt med stopperen Peter Ullum, der senest har spillet for Fuglafjördur.
0.9501225352287292	Jan og Berit giver koncert på Snaptun Havn	Snaptun: Snaptun Sommerscene får besøg af Jan og Berit, der spiller blandet pop, 10. juni klokken 13, på Snaptun Havn, Snaptun Strandvej 15a.
-1.261057734489441	På vej på pension: Lektor glæder sig til et fjumreår	Lektor Lisbeth Pedersen har levet og   åndet for sit arbejde. For et år siden var hun var slet   ikke glad for tanken om at gå på pension, når hun   til sommer fylder 65 år. Nu er frygten afløst af   nysgerrighed og forventning til den nye livsfase.
0.5932717323303223	Klædt ud som tysk nazi-soldat: Jannik fra Ballum er med i storfilm	Jannik Lorenzen fra Ballum er igen at finde på det store lærred. Denne gang i filmen "Hvidstensgruppen - de efterladte". Her spiller han tysk nazi-officer, så der er blandt andet set tysk Netflix, inden optagelserne gik i gang.
-1.4471096992492676	Tidligere Hadsund borgmester død	Den ­tidligere Hadsund ­Kommunes ­første og længst ­siddende ­borgmester, Tage ­Jespersen, er død, 81 år.Som så mange andre hadsundere var Tage ­Jespersen tilflytter. Han kom fra ­Thisted i 1956 og ­nedsatte sig som vulkanisør i ­Hadsund, hvor han også ejede et hotel og senere indtrådte han som best..
-0.6851019263267517	Eneboere breder sig i Danmark	\N
-1.370998740196228	Manfred Dietrich giver stafetten videre: - Jeg synes jeg har aftjent min værnepligt	Da Manfred Dietrich blev formand for Ældresagen i Helsingør, varede det kun to dage, før Danmark lukkede ned på grund af corona. Ingen kunne rådgive ham, og han blev kastet ud i en krise, hvor alt måtte gentænkes. Nu, fem år senere, har han truffet sin sidste store beslutning.
1.2418510913848877	Præsteklumme: Nyd sommeren!	Vi lever i et land, hvor dag og nat altid kæmper om magten, og lige nu er det dagens triumf. Vi glæder os over, at lyset har gnavet bidder af mørket, og med lyset er der kommet liv i de ellers så stille gader. Vi kommer hinanden ved på en ny måde, som vi næsten havde glemt i vinteren. Nu gælder det om at leve, gribe glæden i farten, før natten igen indhenter lyset og slukker for den flygtige sommers glæder.
0.36634498834609985	Dansk iværksætter sælger sit firma for 19 milliarder kroner	René Rechtman stiftede for tre år siden virksomhed, der opkøber og producerer videoindhold til børn.
0.1238676905632019	Er deltagerne i Robinson Ekspeditionen nogensinde helt alene? Jakob Kjeldbjerg afslører det	I BILLED-BLADETs podcast ”Har du set?” fortæller Jakob Kjeldbjerg en masse om ”Robinson Ekspeditionen”, som man ikke ser på tv.
-1.9598881006240845	- Hvad fuck gør vi med dem, spørger russisk soldat om nordkoreanere i lækket optagelse	Lækkede optagelser er tegn på dyb frustration, der stikker årtier tilbage, siger militæranalytiker.
-1.4232540130615234	Lars lukker sin butik - og har solgt ejendom og sø: Nu trækker han sig helt fra branchen	Lars Kristensen har i mere end 20 år levet af at sælge udstyr til landets lystfiskere. Men nu skiller han sig af med alle dele af sin forretning.
-0.14621420204639435	Vaccinen og koen	Ordet vaccine er et af de hyppigst brugte ord i dag. Alle taler om vaccine, men hvor mange ved, at ordet har noget at gøre med en ko?
0.998866856098175	Aktierne stiger i Japan og Australien efter Trump-melding	Nikkei 225-indekset i Japan stiger torsdag 7,2 procent, mens det australske indeks er oppe med 3,8 procent.
-1.7853658199310303	Mand blev tæsket med støvsugerrør i sit hjem - anklager kræver forvaring	43-årig mand blev opsøgt på sin adresse i Tilst og udsat for grov vold med brug af blandt andet støvsugerrør.
-0.2921566367149353	Adam Aamann: ”Avocadomad-hypen var jo dybt latterlig”	Adam Aamann har som kok gjort smørrebrødet til sin levevej. Her fortæller han om, hvorfor man bliver lykkelig af en god blender, sin kvalmende oplevelse med surstrømning og kommer med en opsang til madtrends fx, da alle skulle dele billeder af en avocadomad.
0.6954836845397949	Eventyrbog blev åbnet på herresædet	Bogen om iværksætteren og rigmanden Johan Hoffmann blev skabt i en god tone mellem forfatteren og Johan og Jytte Hoffmann. Det er der kommet en meget pæn og sober bog ud af.
-0.9197218418121338	Sådan taler bandeboss til undersåt: 'Jeg knuser dit ansigt'	\N
0.3770771324634552	Se Preben Kristensens vilde forvandling	Skuespiller Preben Kristensen er (næsten) sminket til ukendelighed i rollen som den snu hæler Fagin i musicalen "Oliver!".
1.0187773704528809	Husker du Paradise Hotel 2016? Her er højdepunkterne	Det går stærkt i reality-verdenen. Finale-festen er overstået og mange af deltagerne i Paradise Hotel 2016 snart glemt. Her får du nogle af de bedste øjeblikke fra sæsonen.
-1.812110424041748	87-årige Esther blev sendt hjem efter blodprop uden nødkald: - Så skete det, vi frygtede	De voksne børn advarede imod, at deres mor, Esther Christensen, efter en blodprop og efterfølgende genoptræning skulle hjem til en bolig med trapper. Efter en uge og en dag gik det galt, moren faldt og fik et smertefuldt bækkenbrud.
0.5539134740829468	Minister vil genoprette tillid	Klimaminister Lars Aagaard (M) vil arbejde på at genoprette tillid til ordførere efter sag om tilbageholdte oplysninger for Folketinget.
0.559745728969574	Ny stilling og afsked til præster	Juma Nellemann Kruse er rejst til Samsø, og Susanne Gregersen takker af efter 27 år.
-1.7549656629562378	Bandidos-medlem død i mc-ulykke	Læs mere her
0.39582183957099915	Camilla Meno Kristensen	\N
0.5435715317726135	Søsterkærlighed: Maria og Rekha genfandt hinanden efter 43 år	Søstrene Maria og Rekha blev adopteret hver for sig for mange år siden, men nu har de fundet hinanden igen. Læs deres historie her.
0.3897729218006134	Den borgerlige påskehare er en selvmodsigende drøm	Da jeg var barn, fik vi hvert år besøg af ”Påskeharen”. Jeg var selvfølgelig godt klar over at det var min mor, der styrtede rundt i haven og fordelte påskeæg i små reder af avispapir, men slik var en sjældenhed dengang, så jeg spillede med på illusionen om, at en form for magisk pelsdyr havde beslu..
-1.2597119808197021	Pernille skred i protest	Læs mere her
1.1325782537460327	Kendte danskere inviterer ind: Her får ny Til middag hos premiere	Efter en længere pause er en lang række kendte danskere klar til at invitere gæster hjem på middag.
0.5721035599708557	Se den vilde video: Danskere blive reddet efter to dage på havet	De danske sejlere blev reddet efter at have været i kollision med hvaler
0.6825708746910095	Sko- og tøjbutik åbner midlertidigt i stort lokale ud mod Vejlevej	Kolding: Efter ni år lukkede Maria Høj sidste år Shoes Outlet Kolding i Bramdrupdam, men fra fredag den 31. marts kan man på ny - for en periode til at starte med - gå på opdagelse blandt en masse sko og tøj.
0.9775369167327881	Fra iskolde bade til brandvarm kærlighed: Christian skal med i 'Bachelor'	En 31-årig tømrer fra Holstebro bliver den første mand, der skal jagte kærligheden i ny sæson af 'Bachelor'.
-1.5157766342163086	Er urinstøv farligt?	Læs mere her
0.3428991734981537	Stefan Alexander Larsen	\N
1.8017417192459106	Det er sæson for asparges. Her er den perfekte vin du skal drikke til	Læs mere her.
0.2957741618156433	Sukkerkogeriet	År 1872-1873: Sukkerkogeriets hovedbygninger opføres på bar mark vest for Odense. Det er den første moderne sukkerfabrik i Danmark. Bag byggeriet står finansmanden CF. Tietgen, der etablerer  "De danske Sukkerfabrikker" (DDS).1873-1970: Sukkerkogeriet udvides løbende med nye bygninger, og virksomhed..
0.1766020506620407	Steen Hvidt	\N
-1.270985722541809	'Moderen fra dommedag': Tre gange livstid i fængsel for at dræbe sine børn	Hun mente øjensynligt, at hendes børn var zombier, og at hun var en gudinde sendt ind for at hjælpe en bibelsk dommedag på vej.
1.048140287399292	EU-Kommission skriver under på fem støtteaftaler med Ukraine	Kommissionen bekræfter opbakning til Ukraine og underskriver aftale, der sikrer 300 millioner euro i støtte.
-0.0018936211708933115	Stiften tester bake-off: En gummiagtig smagsoplevelse	Pris og kvalitet hænger ikke nødvendigvis sammen, når man køber bake-off i butikkerne. Stiften har besøgt fem forskellige bake-off steder for at teste rundstykker og kanelsnegle, og resultatet var ret overraskende.
-1.92499840259552	Sangerinde skudt og dræbt i turistparadis	Læs mere her
-0.1716499626636505	Mængden af partnervold stiger, når England taber	Læs mere her.
0.497236967086792	Lintrup Zoo er blevet solgt	zoo: Pakkeriarbejder Kristian Jessen Hansen, 32 år, Christiansfeld, har købt Safari Zoo Park i Lintrup, oplyser TV SYD. Han har købt safari-parken sammen med sin kæreste, Nana Hededam Hoch, 20 år, der snart er færdiguddannet som dyrepasser. Prisen ønsker han ikke at oplyse. Den zoologiske have gik k..
-1.7330329418182373	Skotsk overraskelse: Schmeichel og co. blev sænket	Celtic led noget overraskende sæsonens andet nederlag, da man tabte 1-2 til Hibernian i den skotske Premiership.
-1.2507351636886597	Nye tal skaber usikkerhed: Kan ændre udsigten til rentefald	Ledigheden i euroområdet dalede i april til det laveste niveau nogensinde målt, viser nye tal fra Eurostat. Det skaber usikkerhed om, hvor meget Den Europæiske Centralbank (ECB) vil sænke renten i år, mener cheføkonom.
-0.08014774322509766	Kasteskyts mod McClean: Han er vant til det	Wrexham-træner Phil Parkinson siger, at James McClean har det fint, selv om der blev kastet objekter mod den irske spiller.
-1.389280080795288	Skræmmende billeder: 'Top Gun'-legende er døden nær	Læs mere her
1.933567762374878	Dansk skuespiller har modtaget Reumert-pris for tredje gang	Søndag aften er årets Reumert-priser blevet uddelt. Stina Ekblad vandt prisen "årets kvindelige hovedrolle".
0.2805439531803131	Porno - et universalmiddel mod kedsomhed og meningsløshed	Både mænd og kvinder bruger frække film til at takle ubehagelige følelser
0.3843167722225189	Arne Axel Reckweg Rossing	\N
-0.8266220092773438	Corona-overblik: Fodbolden er sat på pause	bold.dk giver her et overblik over, hvor og hvordan coronavirus får indflydelse på afviklingen af fodboldkampe i den kommende tid.
1.3637287616729736	Sådan bruger de bedste ledere ai: Få tre tip du kan kopiere i dag	Læs mere her.
-1.555158257484436	Det danske sprog kan være årsag til, at danske børn er sprogligt bagud	Danske børn kan færre ord end andre europæiske børn, indtil de bliver otte-ni år.
1.7012970447540283	Nye tal offentliggjort Ejendomsvirksomhed i Næsby får gevinst	Næsby-virksomheden Ejendomsselskabet Bach Andersen ApS  leverede et overskud i sidste regnskabsår. Det fremgår af det aktuelle regnskab for 2023/24, som selskabet netop har offentliggjort hos Erhvervsstyrelsen. Årets resultat blev et overskud på 71.804  kroner. Det er firmaets første regnskab. Antal..
-1.1335097551345825	Sådan ramte corona: På Porsevej er ingenting helt, som det plejer	Klik dig rundt blandt naboerne og se, hvordan coronakrisen har påvirket beboerne på en tilfældig villavej et tilfældigt sted i landet.
1.4645723104476929	Ny restaurant i legendariske lokaler og butikslukning rammer storcenter: Her er onsdagens vigtigste historier	Onsdagen har budt på mange både gode og vigtige historier. Der er både noget for dem, der interesserer sig for biler, dem der skal ud at spise, og dem der er bekymret for, om et nyt herberg giver problemer i lokalområdet.
-0.41678041219711304	Linse Kessler sagsøgt: Indgår forlig og betaler	Læs mere her
-1.2499316930770874	Røv forklarer nøgen-tjek: - Der var mistanke	Læs mere her
0.952013373374939	Minus vokser: Ejendomsvirksomhed i Svendborg  får nyt milliontab	Underskuddet i Svendborg-virksomheden JVT Skt. Jørgens Gade 108-110 ApS voksede sidste år. Det fremgår af regnskabet for 2024, som virksomheden netop har offentliggjort  hos Erhvervsstyrelsen. I det seneste år er  underskuddet blevet større fra -613.118 til -1,3 millioner  kroner før skat. Blandt de..
0.07775659114122391	Glæde og grublerier over vejret	Kommunen forudser, at snerydningsbudgettet på fire millioner kroner sprænges.
0.8434378504753113	HOT NEWS: 'Gift ved første blik' tilbage med stor ændring	I den syvende sæson af 'Gift ved første blik' er der større fokus på seksuel kemi.
0.693011462688446	Odense SØ: Niels Bjerres Vænge 10 solgt for 1.750.000 kroner	Overtagelsesdatoen er 1. maj 2023. Købsaftalen blev indgået 21. september 2022.
0.45065340399742126	Sasja, 20 år og fra Skælskør	Læs mere her
0.3604653775691986	Det jyske overflødighedshorn Trapholt	Sven Jørn Andersen: BOGEN OM TRAPHOLT 120 s., 325 kr. indb. Trapholts Forlag UDKOMMER I DAG
0.6856385469436646	Vild med dans-stjerne er blevet far	Bokseren Patrick Nielsen, der blev nummer to i Vild Med Dans i 2011, er blevet far for første gang til en lille dreng. På facebook viser han den lille ny frem.
0.27237269282341003	Hertuginde Kates søster Pippa er blevet mor igen: Her er datterens søde navn	Hertuginde Kates lillesøster, Pippa Middleton, blev for nylig mor for tredje gang, og nu er datterens fine navn blevet afsløret.
0.5035180449485779	FAKTA: Det ved vi om regeringens beskæftigelsesreform	Læs mere her
-1.6474738121032715	Da den værste snestorm i 100 år ramte, blev det fire dage Danmark aldrig glemmer	Efter fire dages snestorm var den sydlige del af Danmark nytårsaften 1978 begravet i sne. Alle veje var lukket. Det var umuligt at komme frem.
-1.5319182872772217	Indvandrere de mest kriminelle: Mangler støtte fra forældrene	Læs mere her
-0.5136865377426147	FH har tjent en formue under Lizette Risgaard – men ikke som fagbevægelse	I visse lande må fagforeninger ikke eje bygninger og lignende, men i Danmark sidder de største fagforeninger på milliardstore pengetanke.
-1.4427622556686401	Politiet slog alarm: 14-årig pige kom aldrig hjem fra skole	Opdatering: Pigen er hjemme igen og i god behold. 
-1.8988710641860962	Dj i shitstorm: 'Har ødelagt julen'	Læs mere her
-0.5574835538864136	Lange straffe til hvide bude	Læs mere her
1.724277138710022	Massiv vækst og milliardomsætning i Lagkagehuset	\N
-0.984178900718689	Guldsmed røvet: Politi efterlyser bevæbnede gerningsmænd	Læs mere her.
0.5864887833595276	Laura Christensen viser babybulen frem	Skuespilleren Laura Christensen venter sig, og nu viser hun babybulen frem.
-0.3887656033039093	Efter voldtægt i Aalborg: Politi stadig på gerningssted for at sikre spor	\N
0.18878518044948578	Tina Bilsbo efter skilsmissen: Videre med Marie	I november blev hun skilt fra Lars Hjortshøj efter 26 år sammen. Nu har et særligt venskab til den buddhistiske vejleder Marie Kronquist udviklet sig
-0.32653284072875977	Fremgang:  Kristina R Holding ApS i Kær gik fra minus til plus	Efter et underskud året før kom der sidste år plus på bundlinjen i firmaet Kristina R Holding ApS i Kær. Det fremgår af det aktuelle regnskab for 2024, som selskabet netop har offentliggjort  hos Erhvervsstyrelsen. I det seneste regnskabsår er  resultatet vokset fra -5407 til 111.084  kroner før ska..
-1.615901231765747	Dan Rachlin efter Sisse Sejr-skandale: Jeg er såret	Dan Rachlin har i årevis kæmpet mod digital chikane og identitetstyveri – nu føler han sig svigtet af Sisse Sejr, der selv er blevet sigtet for samme forbrydelse, efter at han har betroet hende sine dybeste oplevelser
-0.6137433648109436	DR-journalisten: Anden fadæse på tre måneder	Læs mere her
-0.33791685104370117	Fra familiefar til lejemorder	Wim Wenders thrillerDen amerikanske ven handler om en dødeligt syg familiefar, der får muligheden for at sikre sin familie økonomisk, hvis han begår et mord.
0.5161798000335693	Horsens: Hvidtjørnen 23 solgt for 3.875.000 kroner	Boligen, der er handlet, er bygget i 2012. Købsaftalen blev indgået 10. februar 2025.
-1.0851740837097168	»Vaniljesex siger mig ikke noget«	»Vi kæmper fortsat for anerkendelse,« siger sekretæren i foreningen Smil Aarhus. Foreningen fylder 30 år.
1.0038222074508667	Investor køber op i bombet aktie - ser stort potentiale	Læs mere her.
1.7931938171386719	Fodboldstjerner og tv-værter strømmer til: Venner og bekendte fejrer Flemming Østergaard	Flemming Østergaard, som mange kender under tilnavnet Don Ø, fejrer fredag sin 80-års fødselsdag med en reception.
-1.31908118724823	Politiker i Nyborg trækker sig efter sag om nøgenbilleder	Jesper Nielsen, der sidder i Nyborg byråd og er formand for Beskæftigelses- og Integrationsudvalget, stopper.
0.6524816155433655	Frihed, lighed og burkini: Hele Europa taler om muslimsk badetøj	Læs mere her.
1.4941123723983765	Overskuddet stiger: Stubkjær Skovselskab ApS fik millionplus	Overskuddet er blevet større i det seneste år i selskabet Stubkjær Skovselskab ApS i Herning. Det fremgår af det seneste regnskab for 2024, som firmaet netop har registreret  hos Erhvervsstyrelsen. I det seneste regnskabsår er  overskuddet vokset mange gange fra 1,3 millioner til 13,5 millioner  kro..
